Date,location,url,filename
4/6/2000,Sasaram,https://drive.google.com/file/d/1kDXGzhIxM7qjR_zBfNJmHsrnStJszkNT/view?usp=drivesdk,20000406_6Apr2000_Pravachan_At_Sasaram_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
4/5/2000,Jakhani,https://drive.google.com/file/d/1e6eKapSIgy5ExG9oJir5B0cjVw8Qquos/view?usp=drivesdk,20000405_5Apr00_Pravachan_At_Jakhani_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
2/10/2000,Jakhani,https://drive.google.com/file/d/1dC1J5MpLoB1trySQqEedlKJJBIz9CxTf/view?usp=drivesdk,20000210_10Feb00_Pravachan_At_Jakhani_Bhandara_BasantPanchmi_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
1/12/2000,Bikaner,https://drive.google.com/file/d/1_dcxj7_oh7IwfAq5uyesHuqUD35IQMmp/view?usp=drivesdk,20000112_12Jan00_Pravachan_At_Bikaner_GuruMaharaj_Khud_Ke_Retirement_Par_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
1/10/2000,Bikaner,https://drive.google.com/file/d/1y-4A4bqzHayHMMmSuTVu2l_22qtntW3l/view?usp=drivesdk,20000110M_10Jan00_Pravachan_At_Bikaner_Gurumaharaj_Khud_Ke_Retirement_Par_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
1/9/2000,Bikaner,https://drive.google.com/file/d/16lLgEP-OTgGXZgg4T2T-ZWe0g2Hn1zs2/view?usp=drivesdk,20000109N_9Jan00_Pravachan_At_Bikaner_GuruMaharaj_Khud_Ke_Retirement_Par_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
1/8/2000,Bikaner,https://drive.google.com/file/d/1L4-awN2Xl8zJ127Nw60K0VEwiu77O74d/view?usp=drivesdk,20000108N_8Jan00_Pravachan_At_Bikaner_GuruMaharaj_Khud_Ke_Retirement_Par_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
1/6/2000,Bikaner,https://drive.google.com/file/d/157IgitaaOsmYWMR6IdFE_KYWxyXv-7zD/view?usp=drivesdk,20000106N_6Jan00_Pravachan_At_Bikaner_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
3/4/2000,MahaShivRatri,https://drive.google.com/file/d/1LWjWRjH1LCkoH3W5G_pDusEklpLR7ord/view?usp=drivesdk,20000304_4Mar00_At_MahaShivRatri_Bikaner_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_Pravachan_320kbps.mp3
3/19/2000,unknown,https://drive.google.com/file/d/1kcmecvgt-c26g6xnWgXQOpdLtLax9LBm/view?usp=drivesdk,20000319M_19Mar00_Pravachan_At Holi_Bikaner_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
2/19/2000,Bikaner,https://drive.google.com/file/d/1iA2iga3EW_cvtmFh6D_0Tbutc1QMFlAg/view?usp=drivesdk,20000219N_19Feb00_PitajiBarsi_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_At_Bikaner_320kbps.mp3
12/31/1999,Bikaner,https://drive.google.com/file/d/1D9j12tAMQYddjtBTn1kbSPUp4b08eXrf/view?usp=drivesdk,19991231N_31Dec99_Pravachan_At_Bikaner_NewYearEve_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
12/25/1999,Bikaner,https://drive.google.com/file/d/1YfL74L6NnlWBdtDlZUaDWKbmqMoqIlRI/view?usp=drivesdk,19991225_25Dec99_Pravachan_At_Bikaner_ChristmasDay_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
11/26/1999,Sasaram,https://drive.google.com/file/d/1dinxhvCXiF2bJ7M2vwn6kufZ-LTNqcSU/view?usp=drivesdk,19991126N_26Nov99_Pravachan_At_Sasaram_ShriThakurBabuNivas_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
11/26/1999,Sasaram,https://drive.google.com/file/d/1NSxEPqj_oPmkdLPORtx5nX8uZgfYmIO_/view?usp=drivesdk,19991126_26Nov99_Pravachan_At_Sasaram_ThakurBabuJiNivas_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
11/25/1999,Aara,https://drive.google.com/file/d/1cnqj2fxHRcH5csV_4ZRcNsTY4rS3re72/view?usp=drivesdk,19991125N_25Nov99_Pravachan_At_Aara_JagannathVarmaJiNivas_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
11/22/1999,SurgajiyaMugalSarai,https://drive.google.com/file/d/1sM85HJlqRoGNj5W4gs0EfDYEWyQzZ8zj/view?usp=drivesdk,19991122M_22Nov99_Pravachan_At_SurgajiyaMugalSarai_ShriJayaNathSingJiYadav_Nivas_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
10/24/1999,Bikaner,https://drive.google.com/file/d/1N4xykPnJjKGebO4krPee59GufEPxkJWg/view?usp=drivesdk,19991024_24Oct99_Pravachan_At_Bikaner_Agra_Se_Lautne_Par_Sunday_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
10/16/1999,Agra,https://drive.google.com/file/d/1ehM69PvT7v21H4_ErDn8pEUutgGpppn9/view?usp=drivesdk,19991016N_16Oct99_Pravachan_At_Agra_Bhandara_4thSitting_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
6/25/1999,Bhikhavala,https://drive.google.com/file/d/1g4OEG1MdBcBiqBwgm4a8v14ctesKFOCn/view?usp=drivesdk,19990625N_25Jun99_Pravachan_At_Bhikhavala_ChetRamJiNivas_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
6/25/1999,Bhikhavala,https://drive.google.com/file/d/1C_Gci82S4QGgAnudmrmyBXXNnq1VOIaX/view?usp=drivesdk,19990625M_25Jun99_Pravachan_At_Bhikhavala_ChetRamJiNivas_ParamSant_Shri_Satya_Prakash_Ji_Bikaner_320kbps.mp3
